url,title,index,text
https://www.bbc.com/news/articles/cj08m35q3l9o,What could Asda and Morrisons move away from self-checkout mean? - BBC News,230,"Mel Merritt, head of policy and campaigns at the National Autistic Society, said some people ""may prefer the reduced level of social communication and interaction which a self-service checkout provides""."
https://www.bbc.com/news/articles/cj08m35q3l9o,What could Asda and Morrisons move away from self-checkout mean? - BBC News,231,"""Others may need more support while shopping and may benefit from having staff at checkouts who can help,"" she added."
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,232,People have been asked to share their views on banking and accessing cash in Jersey as part of a review.
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,233,The States of Jersey's Economic and International Affairs Scrutiny Panel launched the review in June.
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,234,"As part of it, the panel wanted to hear how the closure of Lloyds Bank's Les Quennevais branch in St Brelade on 13 December and the closure of other out-of-town banks over the years had impacted people's ability to access cash."
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,235,Anyone who wanted to share their views on branch closures or other banking issues has been asked to email or write to the panel before 20 September.
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,236,The panel said it had heard from the Jersey Chamber of Commerce that businesses would face increased costs due to having to travel elsewhere to visit a bank to pay in money.
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,237,"The Jersey Bankers Association has also been asked if it would like to discuss the closure of local bank branches as part of the review, the panel added."
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,238,"Deputy Montfort Tadier, the panel's chair, said the branch's closure would have ""clear ramifications"" on people who wanted to access cash."
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,239,"""We heard from the Chamber of Commerce about the costs, including travel time, to businesses paying in cash to their accounts, especially for those who are situated out of town,"" Mr Tadier said."
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,240,"""The closure will also affect personal account holders too, including the elderly, who may not wish to travel into town to access banking services."""
https://www.bbc.com/news/articles/c87gnzgp008o,Jersey bank closure and cash access views sought - BBC News,241,"Follow BBC Jersey on X (formerly Twitter), external and Facebook, external. Send your story ideas to channel.islands@bbc.co.uk, external."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,242,"Chinese car giant Chery is weighing up the possibility of building cars in the UK, according to a senior executive."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,243,"Its UK head Victor Zhang told the BBC it was a ""matter of time"" before the company made a final decision."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,244,"He said Chery, which is already preparing to build cars in Spain, was determined to take a ""localised"" approach to the European market."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,245,Mr Zhang denied the company’s exports had benefitted from unfair subsidies.
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,246,"Chery, which was set up in 1997, is one of China’s largest car companies. It is already the country’s biggest exporter of vehicles, but has ambitious plans to expand further."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,247,"To help take that plan forward, it has set up two new brands focused entirely on the international market, Omoda and Jaecoo."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,248,"Last month, Omoda was officially launched in the UK. It has begun selling a mainstream SUV, the Omoda 5, in both electric and petrol-powered versions."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,249,"It has built a network of 60 dealerships, and hopes to have more than 100 here by the end of the year."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,250,But it is far from the only Chinese manufacturer to see the British market as potentially lucrative. 
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,251,"BYD, which has been vying with Tesla for the title of the world's biggest manufacturer of electric cars, has also opened dozens of dealerships here. "
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,252,"SAIC is already well-established in the UK, selling cars under the classic British MG marque. "
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,253,"Cars for sale in Europe are currently built at Chery’s manufacturing HQ in Wuhu, in Eastern China. But that situation is expected to change."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,254,"The company already has a deal with the Spanish firm EV Motors, which will allow Omoda and Jaecoo models to be built at a former Nissan factory in Barcelona. But it wants to establish other bases as well."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,255,"Earlier this year, the company said the UK could also be a candidate for an assembly plant. That option remains on the table."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,256,"“Barcelona, this is something we are already commited to”, explained Mr Zhang"
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,257,"“For the UK, we are also evaluating. To be honest, we are open for all options and opportunities."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,258,"“So I think it’s just a matter of time. If everything is ready, we will do it”."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,259,"A spokesperson from the Department for Business described the UK's auto sector as ""thriving""."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,260,"""While we cannot speculate on commercial investment decisions, we welcome Chery International's Omoda launch in the UK and would positively view any new investment in the UK,"" they said. "
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,261,"But the UK is not the only country on Chery’s list. It has also been talking to the Italian government about setting up production in Italy, for example."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,262,Mr Zhang denied the decision would come down to whichever country was able to offer the best incentives.
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,263,"“For such a big investment project, it’s a combination of factors”, he said."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,264,"“It’s not just government policy or incentives. You also need to look at the market itself; education, because you need good talented people such as engineers and factory workers; there’s also supply chain, logistics."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,265,"""So there will be many factors involved in our final decision”."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,266,"The pressure to set up manufacturing bases in Europe has increased since July, when the EU imposed steep tariffs, or taxes, on imports of electric vehicles from China."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,267,"This was done, Brussels said, because carmakers in China were benefitting from ""unfair subsidies"" which allowed their cars to be sold abroad very cheaply, undermining local manufacturers. China accused the EU of protectionism."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,268,"By building its products in Europe, Chery would avoid paying those tariffs. But Mr Zhang insisted his company was always committed to local production."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,269,"“We are not trying to use any unfair methods”, he insisted."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,270,"“We want to be adaptable to the local market, and provide the best products, using the best dealerships. To be localised is the only strategy for the long term,"" he said."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,271,The UK has yet say whether it will take a similar approach with tariffs of its own.
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,272,"China's domestic car market is vast, with more than 30 million vehicles sold each year. "
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,273,"Its stake in the global market is also already significant, with roughly 5 million cars exported last year. That was a 64% increase on the year before. "
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,274,"In the UK, Chinese brands still account for a relatively small proportion of cars sold, around 5%."
https://www.bbc.com/news/articles/c74jgk1kw87o,Chinese giant Chery could build cars in UK - BBC News,275,"But established carmakers are concerned that figure could grow quickly, with the prices offered by Chinese brands expected to play a key role."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,276,"There’s one in every town centre. The High Street store that has been boarded up for years, wasting valuable space."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,277,"One in seven shops on UK High Streets is empty, according to analysis by the Local Data Company, external. Many still carry the sign of the chain store that went bust or closed that branch."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,278,But now traders in one city are calling for big empty shops to be divided up and let to small local independents.
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,279,"Luke Lutman, chair of the Gloucester Chamber of Trade, said there is a “real hunger for small independents, especially all in one place”."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,280,"In the centre of Gloucester, the Wilko sign still hangs over the huge building that once housed the national chain."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,281,"It went bust a year ago, but still the store is boarded up."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,282,"Round the corner, another vacant shopfront has been painted by a local artist, as the city council tries to reduce some of the visual damage done by empty shops."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,283,Luke Lutman thinks it’s time something was done.
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,284,"“This is a giant store, and clearly no-one wants it as it is,” he tells me."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,285,"Mr Lutman chairs the Gloucester Chamber of Trade, and wants new thinking on an old problem."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,286,"“It has been empty for years, and it could well be divided up to make space for independents. Coffee shops, creative businesses, specialist traders; it could become a vibrant space.”"
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,287,"The city has an experiment that, Mr Lutman believes, proves his point."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,288,"On Gloucester's historic dockside, old warehouses have been redeveloped."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,289,"There are coffee shops, a pizzeria, a craft brewery, just as you would expect."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,290,"Unusually though, there is not a national name in sight."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,291,A tempting gelateria offers ice-cream made on a dairy farm just miles outside the city.
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,292,"“We previously just sold through a hatch on the farm,” smiles Emily Lee."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,293,"“Then we got offered this, and it’s been a rollercoaster – but so exciting.”"
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,294,"Emily and her husband Will took the plunge in November 2023, not the easiest month to sell ice-cream."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,295,"“We had a pretty ropey winter,” laughs Will, “but when the summer came, we thought ‘Phew, this is going to be ok.’”"
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,296,"On sunny weekends, people queued out the door and down the stairs for their signature Gloucestershire ice-cream."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,297,Taking a permanent unit in a brand new development on a prime site like a harbourside is pretty unusual for a new business.
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,298,But every one of the ten units in the ‘Food Dock’ is an independent. Most have never had a bricks and mortar site space before.
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,299,"“It’s so exciting, it’s brilliant,” enthuses Hetty Kitt in her new brunch bakery."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,300,"Hetty began baking brownies in her flat in 2011, and has gradually grown. The café is her first big full service operation."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,301,"“Giving small businesses a chance to show what they can do in such a prime location is fantastic,” she says."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,302,"The developers are as commercial here as anywhere, so why have they refused the usual national chains?"
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,303,"“It just doesn’t work any more,” explains Ken Elliott, who planned and financed the development. His company has made large shopping centres, but he says the public are tired of the same old casual dining chains."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,304,"Fine, I say, but there is a reason new developments are full of national chains. Investors are wary of taking a risk on untried new businesses, especially a whole group of them."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,305,Mr Elliott explains they have financed the Food Dock completely differently.
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,306,"""We're not asking for guarantees, we're not asking for deposits, we help with fit out costs."""
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,308,"But most of all, they charge rent as a percentage of sales, rather than as a flat rate."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,309,"“So if they don’t make any money, we don’t make money,” he smiles."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,310,"It means the development company has to stay for longer, earning back the original building costs through steady rent, rather than selling quickly to another property management firm."
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,311,"“We love working with these enthusiastic entrepreneurs,” Mr Elliott says. “And they are really less risk than the nationals, because they aren’t going anywhere. They live here.”"
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,312,"In the gelateria, Emily and Will do have to go. They leave the sundaes in their assistant’s capable hands and return to their farm. "
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,313,There are cows to be milked.
https://www.bbc.com/news/articles/cwy3k11e4qeo,Could independents in Gloucester hold the key to empty shops? - BBC News,314,"Follow BBC Gloucestershire on Facebook, external, X, external and Instagram, external. Send your story ideas to us on email or via WhatsApp on 0800 313 4630."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,315,"Royal Mail could be allowed to end the delivery of second class letters on Saturdays, as part of reforms being considered by the regulator."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,316,"Ofcom is also investigating whether to allow second class deliveries to be made on alternate weekdays, which could help cut costs for Royal Mail. "
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,317,The regulator has been reviewing the Universal Service Obligation (USO) under which Royal Mail is required by law to deliver letters six days a week and parcels five days a week.
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,318,"The number of letters sent through the post has been falling steadily for years while parcels volumes have grown, leading to millions of pounds in losses at Royal Mail."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,319,"Royal Mail estimates that reforming second class services, plus changing its performance targets, could save the business £300m a year. "
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,320,"Lindsey Fussell, Ofcom’s group director for networks and communications, told the BBC's Today programme the universal service “does need to change”."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,321,"“To be clear, no change is not really an option, otherwise it is going to be unsustainable and we’re all going to have to pay a lot more for it,” she said."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,322,"Royal Mail's owner, International Distribution Services (IDS), said that “change cannot come soon enough”."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,323,It had proposed axing second class mail on Saturdays as well alternate weekday deliveries - both of which options are now being examined by Ofcom.
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,325,"In theory, it would mean second class deliveries being made on Monday, Wednesday and Friday one week then Tuesdays and Thursdays the following week. "
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,326,"IDS chief executive Martin Seidenberg said: “The universal service faces a very real and urgent financial sustainability challenge."""
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,327,"But Tom MacInnes, interim policy director at Citizens Advice, said that Royal Mail had failed to meet its targets for half a decade, and the USO ""clearly doesn’t protect consumers as it should""."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,328,"Reforms should not ""just be a disguise for cuts that prioritise saving Royal Mail money over providing a good standard of service"", he added."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,329,Ofcom said no final decision had been made and it continues to review the possible changes. It aims to publish a consultation early next year and make a decision in the summer.
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,330,"Asked why the process was taking so long, Ms Fussell said the national debate had helped the regulator ""narrow down to what we think is an option really worth exploring, but we now need to do some really detailed consumer research""."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,331,"Last year, Ofcom fined Royal Mail £5.6m for failing to meet its first and second class delivery targets."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,332,"Between April and the end of June, Royal Mail delivered less than 80% of first class post on time, missing key targets set by the communications watchdog."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,333,"Ms Fussell said: ""We’re now looking at whether we can get the universal service back on an even keel in a way that meets people’s needs."""
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,334,"""But this won’t be a free pass for Royal Mail – under any scenario, it must invest in its network, become more efficient and improve its service levels."""
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,336,"The number of letters being sent in the UK has fallen from a peak of 20 billion a year in 2004-05 to seven billion last year, Royal Mail said."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,337,"In contrast, parcel volumes have jumped, especially during the pandemic when lockdowns led millions to shop online. "
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,338,Royal Mail is also facing increased competition from other parcel delivery companies. 
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,339,Nick Quinn is 86 years old and lives in Manchester. He says he’s lucky to get mail every three weeks. He is due to receive an urgent letter regarding his rent which he’s still waiting for.
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,340,He told BBC News: “On 1st July my landlord increased my rent. I was told to get off the rent I had and take out another rent agreement. I’m supposed to get a letter regarding this.
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,341,"""I’m now nearly £2,000 in arrears because I’m not getting the mail that I should get to tell me whether I can object to the increase or not."""
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,342,"The UK Greeting Card Association said it was concerned that the options outlined by Ofcom ""takes us one step closer to the dismantling of a postal service that’s affordable and reliable""."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,343,"The association said that cards were the most frequent things that people post. ""Any changes to the USO must prioritise the needs of small businesses and consumers - not Royal Mail profitability,” it said."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,344,"The Professional Publishers Association said it continued to be concerned about potential changes to second class deliveries, specifically ""the impact this will have on publishers of weekly time-sensitive magazines""."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,345,"The body which represents trade and magazine publishers, said: ""Consumers who subscribe to these services expect reliable delivery, and delays compromise the value of these products."""
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,348,"Royal Mail has hiked the price of stamps a number of times over the past couple of years. In March, the cost of both first class and second class stamps rose by 10p each, to £1.35 and 85p respectively.  "
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,349,"In its last full financial year, Royal Mail's losses stood at £348m. "
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,350,IDS is in the process of being bought by Czech billionaire Daniel Kretinsky for £3.57bn.
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,351,"Mr Kretinsky has committed in writing to honouring the universal service obligation, but only for five years."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,352,"His Royal Mail takeover will face a government probe, including into potential links with Russia."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,353,"The Communication Workers Union said that Ofcom's ""absolute priority"" at the moment ""should be restoring quality of service"", adding that the regulator was now ""completely unsuitable"" to oversee ""one of the UK’s key pieces of infrastructure""."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,354,"""The takeover bid by Daniel Kretinsky coupled with the ongoing mismanagement of the company at the highest level means Royal Mail faces a serious threat to its very existence,"" a union spokesperson said."
https://www.bbc.com/news/articles/cqjl1ng4zj8o,Second class letter deliveries could be cut from Saturdays - BBC News,355,Additional reporting by Sherie Ryder
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,356,"President Joe Biden is preparing to block the takeover of a storied US steel-maker by a Japanese company, a controversial move that critics say would lead to job losses and could chill foreign investment in the US, according to US media reports."
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,357,The $15bn deal was announced by Japan's Nippon Steel and US Steel last year.
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,358,It would have created one of the world's biggest steel companies outside of China and had been hailed by investors as an answer to the company's financial woes. 
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,359,"But it soon ran into resistance from politicians and the US Steelworkers union, which said it did not want to see the 123-year-old firm fall into foreign hands. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,360,"US Steel shares fell nearly 20% after reports of the decision, which involves a company headquartered Pennsylvania, a swing state, during a heated campaign season. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,361,Mr Biden had already moved to have the deal probed on national security grounds and voiced opposition to the takeover earlier this year.
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,362,"Both Donald Trump and Kamala Harris, rivals in the race for president, have also come out against the merger."
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,363,"US Steel said it had not received any update about a formal decision and said it stood by the deal, noting that Japan was one of America's ""most staunch allies"". "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,364,"""We fully expect to pursue all possible options under the law to ensure this transaction, which is [the] best future for Pennsylvania, American steelmaking, and all of our stakeholders, closes,"" a spokesman said. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,365,"Earlier on Wednesday, the company held a rally to show support for the merger. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,366,"It warned that blocking the deal would put ""thousands of jobs"" at risk, prompting it to shut factories and potentially move its headquarters from Pennsylvania."
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,367,"""We want elected leaders and other key decision makers to recognise the benefits of the deal as well as the unavoidable consequences if the deal fails,"" chief executive David Burrit said in a statement announcing a rally in favour of the plans."
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,368,"The deal has been under review by the Committee on Foreign Investment in the US (CFIUS), a group led by the Treasury Department that looks at national security concerns. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,369,"Treasury declined to comment on the president's decision, which was first reported by the Washington Post and Financial Times. White House Press Secretary Karine Jean-Pierre said Wednesday the Committee on Foreign Investment in the US had not yet given a recommendation to the president. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,370,"Speaking to the BBC, a White House official did not deny reports of that the president planned to block the deal, saying only that receiving the CFIUS recommendation would be the ""next step in this process""."
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,371,"As of 2020, the US had formally blocked just five foreign investments via CFIUS, deals that involved Chinese firms. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,372,"Nippon Steel is based in Japan, a US ally. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,373,"Earlier this year, the US Chamber of Commerce warned against politicising such reviews, saying officials risked sending a ""chilling signal"" to firms abroad. "
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,374,"Though the involvement of CFIUS makes this case unusual, political intervention in the steel industry is not, said Alan Wolff, a visiting fellow at the Peterson Institute for International Economics and a former trade lawyer who has worked with firms, including US Steel."
https://www.bbc.com/news/articles/clynexz6l1eo,US prepares to block Nippon Steel takeover of US Steel - BBC News,375,"More than 20 years ago, George W Bush, ""otherwise a free-trader"", put in place protections for steel, he noted.  "
